member_id,first_name,last_name,neighborhood,checkout_id,book_id,checkout_date,return_date,genre,publication_year
1061,Ziad,Fahmy,Zamalek,9317.0,507,2024-01-26,2024-02-09,Science,2024.0
1061,Ziad,Fahmy,Zamalek,9324.0,529,2025-03-12,2025-04-10,Mystery,Not provided
1061,Ziad,Fahmy,Zamalek,9303.0,509,2025-12-23,2026-01-10,Mystery,2011.0
1061,Ziad,Fahmy,Zamalek,9336.0,528,2024-04-18,2024-05-15,Nature,2010.0
1061,Ziad,Fahmy,Zamalek,9295.0,513,2025-12-12,2026-01-01,Science,2021.0
1061,Ziad,Fahmy,Zamalek,9300.0,528,2024-08-15,2024-09-02,Nature,2010.0
1062,Tarek,Adel,Zamalek,9326.0,501,2024-08-15,2024-08-21,Adventure,2017.0
1062,Tarek,Adel,Zamalek,9332.0,522,2024-07-03,,Mystery,2016.0
1062,Tarek,Adel,Zamalek,9301.0,519,2024-11-10,2024-11-23,Friendship,2014.0
1062,Tarek,Adel,Zamalek,9379.0,501,2024-12-18,2024-12-26,Adventure,2017.0
1062,Tarek,Adel,Zamalek,9329.0,513,2025-03-06,,Science,2021.0
1062,Tarek,Adel,Zamalek,9284.0,513,2025-09-27,2025-10-26,Science,2021.0
1062,Tarek,Adel,Zamalek,9305.0,519,2024-01-23,2024-01-31,Friendship,2014.0
1065,Adam,Fahmy,Zamalek,9319.0,515,2025-02-10,2025-02-21,Poetry,2022.0
1065,Adam,Fahmy,Zamalek,9291.0,526,2024-03-25,2024-03-31,Science Fiction,2016.0
1065,Adam,Fahmy,Zamalek,9288.0,519,2025-03-20,2025-03-31,Friendship,2014.0
1065,Adam,Fahmy,Zamalek,9316.0,513,2024-08-25,2024-09-17,Science,2021.0
1065,Adam,Fahmy,Zamalek,9296.0,501,2024-12-15,2025-01-11,Adventure,2017.0
1065,Adam,Fahmy,Zamalek,9341.0,516,2025-02-19,2025-03-09,Nature,2010.0
1065,Adam,Fahmy,Zamalek,9331.0,525,2025-02-17,2025-02-23,Adventure,2015.0
1065,Adam,Fahmy,Zamalek,9290.0,519,2025-10-09,,Friendship,2014.0
1065,Adam,Fahmy,Zamalek,9297.0,501,2025-04-14,,Adventure,2017.0
1065,Adam,Fahmy,Zamalek,9298.0,507,2025-06-18,2025-07-11,Science,2024.0
1065,Adam,Fahmy,Zamalek,9287.0,532,2024-04-26,2024-05-23,Friendship,2017.0
1065,Adam,Fahmy,Zamalek,9327.0,513,2025-03-09,2025-04-01,Science,2021.0
1065,Adam,Fahmy,Zamalek,9334.0,507,2025-12-20,2026-01-05,Science,2024.0
1065,Adam,Fahmy,Zamalek,9311.0,507,2025-06-26,2025-07-09,Science,2024.0
1065,Adam,Fahmy,Zamalek,9335.0,513,2024-12-18,2024-12-30,Science,2021.0
1067,Aya,Ibrahim,Zamalek,9318.0,513,2025-07-23,2025-08-17,Science,2021.0
1067,Aya,Ibrahim,Zamalek,9294.0,507,2024-11-26,,Science,2024.0
1067,Aya,Ibrahim,Zamalek,9310.0,511,2024-02-04,2024-02-12,Historical,2016.0
1068,Layla,Hegazy,Zamalek,9342.0,501,2025-05-28,2025-06-27,Adventure,2017.0
1068,Layla,Hegazy,Zamalek,9304.0,519,2024-04-16,2024-05-09,Friendship,2014.0
1068,Layla,Hegazy,Zamalek,9313.0,507,2024-12-13,2024-12-19,Science,2024.0
1068,Layla,Hegazy,Zamalek,9309.0,511,2024-11-24,2024-12-12,Historical,2016.0
1068,Layla,Hegazy,Zamalek,9312.0,506,2025-12-01,,Friendship,Not provided
1068,Layla,Hegazy,Zamalek,9315.0,501,2024-06-11,2024-07-04,Adventure,2017.0
1070,Ahmed,Zaki,Zamalek,9383.0,501,2024-07-11,2024-07-31,Adventure,2017.0
1070,Ahmed,Zaki,Zamalek,9328.0,501,2024-01-28,,Adventure,2017.0
1070,Ahmed,Zaki,Zamalek,9321.0,501,2025-12-28,2026-01-09,Adventure,2017.0
1071,Jana,Hegazy,Zamalek,9285.0,513,2025-02-24,,Science,2021.0
1071,Jana,Hegazy,Zamalek,9293.0,525,2025-08-05,2025-08-18,Adventure,2015.0
1072,Seif,Zaki,Zamalek,9340.0,513,2025-08-24,2025-09-01,Science,2021.0
1072,Seif,Zaki,Zamalek,9283.0,513,2025-09-17,2025-09-25,Science,2021.0
1072,Seif,Zaki,Zamalek,9333.0,520,2025-06-03,2025-06-08,Science Fiction,2009.0
1072,Seif,Zaki,Zamalek,9323.0,519,2024-01-23,2024-01-28,Friendship,2014.0
1072,Seif,Zaki,Zamalek,9337.0,529,2024-11-13,,Mystery,Not provided
1072,Seif,Zaki,Zamalek,9286.0,507,2024-08-09,2024-08-16,Science,2024.0
1072,Seif,Zaki,Zamalek,9338.0,501,2024-07-16,,Adventure,2017.0
1072,Seif,Zaki,Zamalek,9307.0,501,2025-06-10,2025-07-09,Adventure,2017.0
1072,Seif,Zaki,Zamalek,9330.0,513,2025-04-11,2025-05-09,Science,2021.0
1072,Seif,Zaki,Zamalek,9325.0,519,2024-01-11,,Friendship,2014.0
1072,Seif,Zaki,Zamalek,9314.0,522,2024-08-13,2024-09-02,Mystery,2016.0
1072,Seif,Zaki,Zamalek,9299.0,521,2024-01-04,2024-01-23,Science,2024.0
1072,Seif,Zaki,Zamalek,9289.0,522,2025-09-09,2025-09-19,Mystery,2016.0
1072,Seif,Zaki,Zamalek,9308.0,525,2024-02-17,2024-03-12,Adventure,2015.0
1073,Yassin,Kamel,Zamalek,9320.0,501,2025-07-19,2025-08-13,Adventure,2017.0
1073,Yassin,Kamel,Zamalek,9339.0,501,2025-02-02,,Adventure,2017.0
1074,Mostafa,Saleh,Zamalek,9292.0,525,2024-12-28,2025-01-06,Adventure,2015.0
1074,Mostafa,Saleh,Zamalek,9306.0,510,2024-08-03,2024-08-10,Mystery,2013.0
1075,Malak,Fahmy,Shubra,9355.0,515,2024-11-10,2024-12-02,Poetry,2022.0
1075,Malak,Fahmy,Shubra,9348.0,532,2024-07-28,2024-08-25,Friendship,2017.0
1075,Malak,Fahmy,Shubra,9365.0,501,2024-01-17,2024-02-01,Adventure,2017.0
1075,Malak,Fahmy,Shubra,9343.0,529,2024-10-04,2024-10-14,Mystery,Not provided
1075,Malak,Fahmy,Shubra,9347.0,519,2025-07-17,2025-07-31,Friendship,2014.0
1075,Malak,Fahmy,Shubra,9345.0,507,2025-02-03,2025-03-01,Science,2024.0
1075,Malak,Fahmy,Shubra,9353.0,528,2025-12-13,2025-12-30,Nature,2010.0
1075,Malak,Fahmy,Shubra,9351.0,514,2024-01-03,2024-01-28,Science Fiction,2023.0
1075,Malak,Fahmy,Shubra,9361.0,524,2024-04-19,,Historical,2016.0
1076,Dina,Wahba,Shubra,9369.0,501,2025-06-05,,Adventure,2017.0
1076,Dina,Wahba,Shubra,9372.0,519,2025-03-06,2025-04-02,Friendship,2014.0
1076,Dina,Wahba,Shubra,9344.0,507,2024-09-12,,Science,2024.0
1076,Dina,Wahba,Shubra,9382.0,507,2025-02-26,2025-03-08,Science,2024.0
1076,Dina,Wahba,Shubra,9356.0,501,2025-03-14,2025-04-13,Adventure,2017.0
1076,Dina,Wahba,Shubra,9346.0,519,2024-04-27,,Friendship,2014.0
1076,Dina,Wahba,Shubra,9352.0,501,2025-02-02,,Adventure,2017.0
1077,Lina,Rashad,Shubra,9360.0,520,2024-03-04,2024-03-16,Science Fiction,2009.0
1077,Lina,Rashad,Shubra,9357.0,516,2024-07-26,2024-08-15,Nature,2010.0
1077,Lina,Rashad,Shubra,9358.0,513,2025-07-09,2025-07-24,Science,2021.0
1077,Lina,Rashad,Shubra,9349.0,501,2024-03-04,2024-04-02,Adventure,2017.0
1077,Lina,Rashad,Shubra,9364.0,513,2024-08-18,2024-09-07,Science,2021.0
1077,Lina,Rashad,Shubra,9359.0,501,2025-01-26,,Adventure,2017.0
1079,Rana,Osman,Shubra,9370.0,511,2025-11-11,2025-12-03,Historical,2016.0
1079,Rana,Osman,Shubra,9366.0,503,2024-06-23,2024-07-23,Historical,Not provided
1079,Rana,Osman,Shubra,9371.0,528,2025-04-22,2025-05-02,Nature,2010.0
1079,Rana,Osman,Shubra,9354.0,502,2024-03-09,2024-03-18,Adventure,2018.0
1079,Rana,Osman,Shubra,9362.0,507,2024-03-08,2024-04-07,Science,2024.0
1079,Rana,Osman,Shubra,9363.0,507,2024-12-23,2025-01-15,Science,2024.0
1079,Rana,Osman,Shubra,9368.0,525,2025-02-12,2025-03-10,Adventure,2015.0
1079,Rana,Osman,Shubra,9381.0,507,2025-05-30,2025-06-18,Science,2024.0
1079,Rana,Osman,Shubra,9367.0,507,2024-03-19,2024-03-28,Science,2024.0
1079,Rana,Osman,Shubra,9373.0,508,2024-03-20,2024-04-19,Science,2011.0
1080,Bassel,Wahba,Shubra,9350.0,501,2025-06-22,2025-07-17,Adventure,2017.0
1080,Bassel,Wahba,Shubra,9374.0,505,2024-08-05,2024-08-12,Historical,2024.0
1026,Not provided,Not provided,Not provided,,522,2025-07-11,,Not provided,Not provided
1049,Not provided,Not provided,Not provided,,520,2025-07-11,,Not provided,Not provided
1062,Not provided,Not provided,Not provided,,525,2025-07-05,,Not provided,Not provided
1065,Not provided,Not provided,Not provided,,520,2025-07-07,,Not provided,Not provided
1009,Not provided,Not provided,Not provided,,503,2025-07-09,,Not provided,Not provided
1063,Not provided,Not provided,Not provided,,522,2025-07-07,,Not provided,Not provided
1022,Not provided,Not provided,Not provided,,511,2025-07-12,,Not provided,Not provided
1029,Not provided,Not provided,Not provided,,523,2025-07-09,,Not provided,Not provided
1005,Not provided,Not provided,Not provided,,513,2025-07-10,,Not provided,Not provided
1058,Not provided,Not provided,Not provided,,518,2025-07-08,,Not provided,Not provided
1002,Not provided,Not provided,Not provided,,521,2025-07-08,,Not provided,Not provided
1041,Not provided,Not provided,Not provided,,504,2025-07-05,,Not provided,Not provided
1055,Not provided,Not provided,Not provided,,526,2025-07-11,,Not provided,Not provided
1061,Not provided,Not provided,Not provided,,513,2025-07-06,,Not provided,Not provided
1012,Not provided,Not provided,Not provided,,509,2025-07-11,,Not provided,Not provided
1007,Not provided,Not provided,Not provided,,510,2025-07-07,,Not provided,Not provided
1073,Not provided,Not provided,Not provided,,530,2025-07-07,,Not provided,Not provided
1003,Not provided,Not provided,Not provided,,501,2025-07-08,,Not provided,Not provided
1017,Not provided,Not provided,Not provided,,507,2025-07-11,,Not provided,Not provided
1061,Not provided,Not provided,Not provided,,504,2025-07-06,,Not provided,Not provided
1041,Not provided,Not provided,Not provided,,512,2025-07-06,,Not provided,Not provided
