member_id,first_name,last_name,neighborhood,checkout_id,book_id,checkout_date,return_date,genre,publication_year
1065,Adam,Fahmy,Zamalek,9288,519,2025-03-20,2025-03-31,Friendship,2014.0
1065,Adam,Fahmy,Zamalek,9316,513,2024-08-25,2024-09-17,Science,2021.0
1065,Adam,Fahmy,Zamalek,9296,501,2024-12-15,2025-01-11,Adventure,2017.0
1065,Adam,Fahmy,Zamalek,9341,516,2025-02-19,2025-03-09,Nature,2010.0
1065,Adam,Fahmy,Zamalek,9331,525,2025-02-17,2025-02-23,Adventure,2015.0
1065,Adam,Fahmy,Zamalek,9290,519,2025-10-09,,Friendship,2014.0
1065,Adam,Fahmy,Zamalek,9297,501,2025-04-14,,Adventure,2017.0
1065,Adam,Fahmy,Zamalek,9298,507,2025-06-18,2025-07-11,Science,2024.0
1065,Adam,Fahmy,Zamalek,9287,532,2024-04-26,2024-05-23,Friendship,2017.0
1065,Adam,Fahmy,Zamalek,9327,513,2025-03-09,2025-04-01,Science,2021.0
1065,Adam,Fahmy,Zamalek,9334,507,2025-12-20,2026-01-05,Science,2024.0
1065,Adam,Fahmy,Zamalek,9311,507,2025-06-26,2025-07-09,Science,2024.0
1065,Adam,Fahmy,Zamalek,9335,513,2024-12-18,2024-12-30,Science,2021.0
1067,Aya,Ibrahim,Zamalek,9318,513,2025-07-23,2025-08-17,Science,2021.0
1067,Aya,Ibrahim,Zamalek,9294,507,2024-11-26,,Science,2024.0
1067,Aya,Ibrahim,Zamalek,9310,511,2024-02-04,2024-02-12,Historical,2016.0
1068,Layla,Hegazy,Zamalek,9342,501,2025-05-28,2025-06-27,Adventure,2017.0
1068,Layla,Hegazy,Zamalek,9304,519,2024-04-16,2024-05-09,Friendship,2014.0
1068,Layla,Hegazy,Zamalek,9313,507,2024-12-13,2024-12-19,Science,2024.0
1068,Layla,Hegazy,Zamalek,9309,511,2024-11-24,2024-12-12,Historical,2016.0
1068,Layla,Hegazy,Zamalek,9312,506,2025-12-01,,Friendship,
1068,Layla,Hegazy,Zamalek,9315,501,2024-06-11,2024-07-04,Adventure,2017.0
1070,Ahmed,Zaki,Zamalek,9383,501,2024-07-11,2024-07-31,Adventure,2017.0
1070,Ahmed,Zaki,Zamalek,9328,501,2024-01-28,,Adventure,2017.0
1070,Ahmed,Zaki,Zamalek,9321,501,2025-12-28,2026-01-09,Adventure,2017.0
1071,Jana,Hegazy,Zamalek,9285,513,2025-02-24,,Science,2021.0
1071,Jana,Hegazy,Zamalek,9293,525,2025-08-05,2025-08-18,Adventure,2015.0
1072,Seif,Zaki,Zamalek,9340,513,2025-08-24,2025-09-01,Science,2021.0
1072,Seif,Zaki,Zamalek,9283,513,2025-09-17,2025-09-25,Science,2021.0
1072,Seif,Zaki,Zamalek,9333,520,2025-06-03,2025-06-08,Science Fiction,2009.0
1072,Seif,Zaki,Zamalek,9323,519,2024-01-23,2024-01-28,Friendship,2014.0
1072,Seif,Zaki,Zamalek,9337,529,2024-11-13,,Mystery,
1072,Seif,Zaki,Zamalek,9286,507,2024-08-09,2024-08-16,Science,2024.0
1072,Seif,Zaki,Zamalek,9338,501,2024-07-16,,Adventure,2017.0
1072,Seif,Zaki,Zamalek,9307,501,2025-06-10,2025-07-09,Adventure,2017.0
1072,Seif,Zaki,Zamalek,9330,513,2025-04-11,2025-05-09,Science,2021.0
1072,Seif,Zaki,Zamalek,9325,519,2024-01-11,,Friendship,2014.0
1072,Seif,Zaki,Zamalek,9314,522,2024-08-13,2024-09-02,Mystery,2016.0
1072,Seif,Zaki,Zamalek,9299,521,2024-01-04,2024-01-23,Science,2024.0
1072,Seif,Zaki,Zamalek,9289,522,2025-09-09,2025-09-19,Mystery,2016.0
1072,Seif,Zaki,Zamalek,9308,525,2024-02-17,2024-03-12,Adventure,2015.0
1073,Yassin,Kamel,Zamalek,9320,501,2025-07-19,2025-08-13,Adventure,2017.0
1073,Yassin,Kamel,Zamalek,9339,501,2025-02-02,,Adventure,2017.0
1074,Mostafa,Saleh,Zamalek,9292,525,2024-12-28,2025-01-06,Adventure,2015.0
1074,Mostafa,Saleh,Zamalek,9306,510,2024-08-03,2024-08-10,Mystery,2013.0
1075,Malak,Fahmy,Shubra,9355,515,2024-11-10,2024-12-02,Poetry,2022.0
1075,Malak,Fahmy,Shubra,9348,532,2024-07-28,2024-08-25,Friendship,2017.0
1075,Malak,Fahmy,Shubra,9365,501,2024-01-17,2024-02-01,Adventure,2017.0
1075,Malak,Fahmy,Shubra,9343,529,2024-10-04,2024-10-14,Mystery,
1075,Malak,Fahmy,Shubra,9347,519,2025-07-17,2025-07-31,Friendship,2014.0
1075,Malak,Fahmy,Shubra,9345,507,2025-02-03,2025-03-01,Science,2024.0
1075,Malak,Fahmy,Shubra,9353,528,2025-12-13,2025-12-30,Nature,2010.0
1075,Malak,Fahmy,Shubra,9351,514,2024-01-03,2024-01-28,Science Fiction,2023.0
1075,Malak,Fahmy,Shubra,9361,524,2024-04-19,,Historical,2016.0
1076,Dina,Wahba,Shubra,9369,501,2025-06-05,,Adventure,2017.0
1076,Dina,Wahba,Shubra,9372,519,2025-03-06,2025-04-02,Friendship,2014.0
1076,Dina,Wahba,Shubra,9344,507,2024-09-12,,Science,2024.0
1076,Dina,Wahba,Shubra,9382,507,2025-02-26,2025-03-08,Science,2024.0
1076,Dina,Wahba,Shubra,9356,501,2025-03-14,2025-04-13,Adventure,2017.0
1076,Dina,Wahba,Shubra,9346,519,2024-04-27,,Friendship,2014.0
1076,Dina,Wahba,Shubra,9352,501,2025-02-02,,Adventure,2017.0
1077,Lina,Rashad,Shubra,9360,520,2024-03-04,2024-03-16,Science Fiction,2009.0
1077,Lina,Rashad,Shubra,9357,516,2024-07-26,2024-08-15,Nature,2010.0
1077,Lina,Rashad,Shubra,9358,513,2025-07-09,2025-07-24,Science,2021.0
1077,Lina,Rashad,Shubra,9349,501,2024-03-04,2024-04-02,Adventure,2017.0
1077,Lina,Rashad,Shubra,9364,513,2024-08-18,2024-09-07,Science,2021.0
1077,Lina,Rashad,Shubra,9359,501,2025-01-26,,Adventure,2017.0
1079,Rana,Osman,Shubra,9370,511,2025-11-11,2025-12-03,Historical,2016.0
1079,Rana,Osman,Shubra,9366,503,2024-06-23,2024-07-23,Historical,
1079,Rana,Osman,Shubra,9371,528,2025-04-22,2025-05-02,Nature,2010.0
1079,Rana,Osman,Shubra,9354,502,2024-03-09,2024-03-18,Adventure,2018.0
1079,Rana,Osman,Shubra,9362,507,2024-03-08,2024-04-07,Science,2024.0
1079,Rana,Osman,Shubra,9363,507,2024-12-23,2025-01-15,Science,2024.0
1079,Rana,Osman,Shubra,9368,525,2025-02-12,2025-03-10,Adventure,2015.0
1079,Rana,Osman,Shubra,9381,507,2025-05-30,2025-06-18,Science,2024.0
1079,Rana,Osman,Shubra,9367,507,2024-03-19,2024-03-28,Science,2024.0
1079,Rana,Osman,Shubra,9373,508,2024-03-20,2024-04-19,Science,2011.0
1080,Bassel,Wahba,Shubra,9350,501,2025-06-22,2025-07-17,Adventure,2017.0
1080,Bassel,Wahba,Shubra,9374,505,2024-08-05,2024-08-12,Historical,2024.0
1026,,,,,522,2025-07-11,,,
1049,,,,,520,2025-07-11,,,
1062,,,,,525,2025-07-05,,,
1065,,,,,520,2025-07-07,,,
1104,,,,,515,2025-07-07,,,
1009,,,,,503,2025-07-09,,,
1063,,,,,522,2025-07-07,,,
1022,,,,,511,2025-07-12,,,
1029,,,,,523,2025-07-09,,,
1201,,,,,509,2025-07-10,,,
1005,,,,,513,2025-07-10,,,
1104,,,,,526,2025-07-05,,,
1058,,,,,518,2025-07-08,,,
1002,,,,,521,2025-07-08,,,
1150,,,,,530,2025-07-10,,,
1041,,,,,504,2025-07-05,,,
1055,,,,,526,2025-07-11,,,
1061,,,,,513,2025-07-06,,,
1012,,,,,509,2025-07-11,,,
1007,,,,,510,2025-07-07,,,
1073,,,,,530,2025-07-07,,,
1003,,,,,501,2025-07-08,,,
1017,,,,,507,2025-07-11,,,
1061,,,,,504,2025-07-06,,,
1201,,,,,523,2025-07-08,,,
1041,,,,,512,2025-07-06,,,
